date,covid_gm_retail_TX,covid_gm_grocery_TX,covid_gm_parks_TX,covid_gm_transit_TX,covid_gm_work_TX,covid_gm_resid_TX,covid_gm_retail_DC,covid_gm_grocery_DC,covid_gm_parks_DC,covid_gm_transit_DC,covid_gm_work_DC,covid_gm_resid_DC,covid_gm_retail_SF,covid_gm_grocery_SF,covid_gm_parks_SF,covid_gm_transit_SF,covid_gm_work_SF,covid_gm_resid_SF,covid_gm_retail_CA,covid_gm_grocery_CA,covid_gm_parks_CA,covid_gm_transit_CA,covid_gm_work_CA,covid_gm_resid_CA,covid_gm_retail_LA,covid_gm_grocery_LA,covid_gm_parks_LA,covid_gm_transit_LA,covid_gm_work_LA,covid_gm_resid_LA,covid_gm_retail_CH,covid_gm_grocery_CH,covid_gm_parks_CH,covid_gm_transit_CH,covid_gm_work_CH,covid_gm_resid_CH,covid_gm_retail_IL,covid_gm_grocery_IL,covid_gm_parks_IL,covid_gm_transit_IL,covid_gm_work_IL,covid_gm_resid_IL,covid_gm_retail_DR,covid_gm_grocery_DV,covid_gm_parks_DV,covid_gm_transit_DV,covid_gm_work_DV,covid_gm_resid_DV,covid_gm_retail_CO,covid_gm_grocery_CO,covid_gm_parks_CO,covid_gm_transit_CO,covid_gm_work_CO,covid_gm_resid_CO,covid_gm_retail_AA,covid_gm_grocery_AA,covid_gm_parks_AA,covid_gm_transit_AA,covid_gm_work_AA,covid_gm_resid_AA,covid_gm_retail_GA,covid_gm_grocery_GA,covid_gm_parks_GA,covid_gm_transit_GA,covid_gm_work_GA,covid_gm_resid_GA,covid_gm_retail_NY,covid_gm_grocery_NY,covid_gm_parks_NY,covid_gm_transit_NY,covid_gm_work_NY,covid_gm_resid_NY,covid_gm_retail_NYC,covid_gm_grocery_NYC,covid_gm_parks_NYC,covid_gm_transit_NYC,covid_gm_work_NYC,covid_gm_resid_NYC
22/11/2020,-18.99,-6.05,-14.11,-11.09,-40.39,11.34,-54.14,-24.43,-42.14,-70.43,-52.29,16.86,-57.71,-30.29,-30.29,-70.29,-56.43,20.71,-24.87,-5.03,-0.47,-34.57,-39.63,12.11,-34.57,-12.00,-29.57,-46.29,-43.57,14.57,-34.10,-7.71,-21.29,-34.10,-38.05,15.86,-21.93,0.45,-5.46,-27.61,-37.46,12.64,-44.86,-12.71,-19.43,-50.71,-49.57,17.14,-27.38,-8.05,-17.48,-28.70,-41.11,14.34,-18.93,-7.42,-22.29,-35.74,-38.51,10.86,-11.60,2.67,8.57,-12.40,-37.06,9.52,-23.46,-4.73,15.22,-36.39,-36.73,11.67,-32.21,-9.20,-18.94,-45.37,-41.00,13.03
29/11/2020,-10.53,-7.81,-18.98,-5.77,-19.01,7.12,-52.43,-25.29,-52.57,-68.43,-47.71,17.57,-57.43,-30.71,-40.29,-69.14,-52.00,21.57,-22.33,-8.09,-14.37,-32.83,-26.30,10.28,-32.86,-15.00,-31.57,-43.29,-34.00,13.57,-24.89,-11.43,-21.43,-27.58,-22.50,13.43,-14.01,-2.71,-0.14,-18.90,-20.41,9.09,-39.14,-12.29,-16.29,-50.57,-39.14,15.00,-22.03,-10.07,-22.95,-25.92,-25.97,11.28,-11.33,-8.72,-42.29,-31.44,-21.36,7.73,-4.89,-2.55,-13.26,-5.43,-15.51,6.15,-18.93,-6.47,4.30,-35.28,-23.04,9.53,-30.19,-12.44,-28.39,-41.60,-32.19,12.03
06/12/2020,-10.64,-6.95,-10.21,-8.47,-17.53,6.47,-51.71,-25.29,-46.57,-67.86,-47.00,17.29,-61.43,-31.29,-42.57,-71.71,-53.86,23.14,-26.42,-8.97,-20.89,-37.38,-27.73,11.25,-34.57,-14.71,-35.29,-46.29,-35.43,14.29,-24.67,-10.14,-25.71,-27.46,-20.63,13.29,-14.48,-1.30,-1.33,-20.60,-19.37,8.80,-39.14,-11.71,-13.71,-53.86,-39.14,14.86,-23.68,-8.85,-23.49,-28.51,-25.71,11.26,-11.40,-7.46,-35.00,-38.47,-19.65,7.80,-5.26,-1.96,-5.39,-10.33,-14.67,5.78,-19.32,-5.25,5.08,-36.37,-22.97,9.48,-29.29,-10.19,-25.26,-41.16,-31.12,11.64
13/12/2020,-10.73,-5.31,-25.75,-5.56,-19.48,7.34,-54.14,-28.00,-54.43,-69.86,-48.29,18.29,-62.00,-32.71,-44.00,-72.86,-55.29,23.29,-26.49,-8.85,-25.78,-37.14,-29.31,11.69,-33.43,-14.00,-33.43,-45.71,-36.86,14.57,-20.78,-9.14,-26.29,-23.92,-22.12,12.71,-11.89,2.48,-10.17,-16.54,-19.67,8.92,-39.00,-12.43,-27.86,-47.86,-38.71,14.57,-20.35,-5.34,-32.66,-22.55,-25.62,11.05,-11.23,-4.63,-39.00,-33.44,-21.98,8.80,-2.98,1.81,-10.53,-6.91,-16.94,6.71,-22.42,-6.25,-7.45,-38.50,-27.32,11.77,-33.85,-13.90,-30.49,-43.34,-34.94,13.71
20/12/2020,-14.73,-2.79,-12.08,-13.07,-40.77,11.38,-56.71,-29.57,-54.29,-74.00,-53.29,17.86,-62.71,-32.00,-34.71,-74.71,-59.00,22.86,-28.41,-4.40,-17.60,-39.13,-42.68,13.61,-36.00,-10.57,-32.29,-49.00,-48.14,17.00,-31.89,-4.43,-24.86,-29.73,-40.11,14.57,-15.26,7.62,-8.75,-26.37,-39.09,12.13,-38.43,-10.86,-7.43,-43.57,-47.14,14.29,-19.15,-2.95,-9.63,-24.51,-39.57,12.36,-17.10,-4.92,-41.57,-38.65,-40.27,11.75,-9.67,4.54,-17.04,-12.93,-39.36,11.46,-20.99,-1.33,-10.72,-40.43,-38.11,12.75,-32.70,-8.98,-35.70,-46.26,-43.63,13.89
27/12/2020,-10.26,-3.03,-17.55,-12.45,-36.80,12.18,-53.40,-25.60,-43.60,-72.60,-54.20,17.60,-58.20,-28.40,-23.00,-74.20,-60.80,22.80,-22.45,-4.04,-4.99,-35.24,-39.83,13.32,-34.80,-13.00,-36.60,-51.00,-47.40,17.60,-27.00,-5.20,-27.60,-29.29,-36.79,15.00,-10.98,3.49,-18.26,-24.23,-36.80,12.77,-34.60,-10.20,-23.60,-42.20,-45.40,15.00,-11.16,-0.27,-15.40,-21.85,-35.43,12.39,-6.95,-1.00,-25.60,-32.67,-37.59,11.80,1.11,5.85,-0.22,-4.30,-34.59,10.71,-53.83,-28.02,12.23,-88.16,-83.81,31.82,-28.76,-8.20,-27.00,-45.66,-42.24,13.74
27/12/2020,-28.82,-20.62,-24.85,-26.76,-47.24,18.91,-65.50,-37.50,-52.00,-76.00,-51.50,19.50,-71.00,-45.50,-39.00,-77.50,-58.50,24.50,-38.26,-23.57,-12.75,-44.87,-48.65,18.17,-49.50,-30.00,-30.00,-58.50,-57.50,22.50,-36.25,-31.50,-44.00,-40.00,-47.20,20.00,-39.30,-27.36,-36.36,-40.48,-49.04,21.38,-53.00,-26.00,-29.00,-47.50,-51.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.00,-30.88,-29.00,-43.50,-53.85,20.43,0.00,0.00,0.00,0.00,0.00,0.00,-39.33,-27.15,8.52,-51.19,-46.90,19.05,-46.90,-28.43,-29.45,-55.85,-48.80,18.13
03/01/2021,-12.66,-7.90,-18.50,-11.88,-20.40,8.78,-56.86,-27.86,-36.14,-69.43,-51.14,19.29,-64.29,-34.00,-44.86,-73.14,-56.86,24.14,-28.96,-12.38,-22.03,-38.07,-30.02,12.59,-38.00,-18.14,-32.29,-47.86,-39.71,16.29,-27.22,-13.57,-36.14,-28.58,-23.59,13.86,-15.66,-5.34,-20.88,-22.06,-19.58,9.69,-39.57,-13.86,-23.29,-48.57,-37.29,14.57,0.00,0.00,0.00,0.00,0.00,0.00,-13.00,-11.92,-42.43,-37.88,-19.23,9.03,0.00,0.00,0.00,0.00,0.00,0.00,-24.14,-10.21,-11.00,-39.10,-25.69,11.30,-34.46,-14.22,-34.50,-45.20,-34.58,13.18
10/01/2021,-18.33,-12.97,-26.45,-14.81,-22.18,9.21,-56.43,-28.29,-49.00,-70.57,-50.57,18.00,-63.00,-34.57,-38.00,-72.14,-57.14,23.29,-30.08,-13.44,-14.34,-38.01,-29.59,11.59,-38.86,-19.43,-28.43,-48.29,-39.14,15.86,-30.33,-16.14,-39.43,-29.08,-26.17,13.57,-19.09,-8.68,-24.72,-21.93,-19.39,9.42,-39.86,-15.57,-22.00,-53.00,-36.43,13.71,0.00,0.00,0.00,0.00,0.00,0.00,-16.27,-13.88,-45.29,-37.00,-19.60,9.07,0.00,0.00,0.00,0.00,0.00,0.00,-26.29,-12.89,-5.93,-39.76,-26.35,11.08,-35.28,-15.51,-30.26,-46.04,-35.18,12.84
17/01/2021,-16.46,-12.27,-17.75,-14.78,-21.56,8.88,-59.14,-32.86,-45.57,-74.00,-55.00,19.43,-61.57,-33.71,-29.14,-71.43,-57.86,22.43,-28.82,-13.82,-10.67,-38.04,-31.69,11.64,-39.43,-21.00,-31.71,-50.14,-40.29,15.86,-30.22,-17.29,-39.14,-26.23,-25.41,13.43,-17.26,-10.30,-20.55,-19.83,-21.01,9.16,-39.43,-15.71,-18.57,-53.29,-37.29,13.43,0.00,0.00,0.00,0.00,0.00,0.00,-16.87,-16.04,-35.57,-37.61,-20.96,9.03,0.00,0.00,0.00,0.00,0.00,0.00,-27.79,-15.59,-6.95,-40.45,-28.61,11.54,-36.26,-17.86,-31.90,-49.26,-37.35,13.12
24/01/2021,-14.29,-11.98,-15.59,-13.31,-18.51,7.28,-56.43,-27.57,-57.00,-71.43,-49.71,18.00,-63.86,-37.00,-52.14,-74.00,-57.00,23.71,-30.96,-17.05,-32.57,-42.01,-31.10,12.65,-38.57,-22.00,-40.29,-50.57,-37.86,15.43,-30.33,-17.57,-39.43,-25.77,-22.88,13.71,-20.83,-11.72,-26.43,-21.84,-19.10,9.74,-41.00,-16.86,-26.57,-53.71,-36.14,13.57,0.00,0.00,0.00,0.00,0.00,0.00,-18.57,-17.12,-41.00,-38.76,-19.37,8.90,0.00,0.00,0.00,0.00,0.00,0.00,-29.01,-16.41,-17.49,-40.54,-25.68,11.22,-38.25,-19.30,-40.31,-49.63,-35.34,13.17
31/01/2021,-10.85,-8.27,-9.36,-11.62,-17.89,6.49,-58.86,-31.14,-55.00,-72.29,-53.29,19.86,-58.57,-31.86,-37.00,-70.43,-54.86,21.57,-24.63,-11.50,-13.17,-36.40,-27.14,10.23,-33.86,-18.00,-28.00,-45.86,-35.71,13.29,-30.44,-19.86,-43.29,-25.00,-23.00,14.14,-18.73,-8.99,-28.13,-20.62,-18.58,8.96,-36.57,-11.86,-12.57,-51.86,-34.86,12.00,0.00,0.00,0.00,0.00,0.00,0.00,-18.80,-14.83,-51.29,-40.94,-21.58,9.10,0.00,0.00,0.00,0.00,0.00,0.00,-29.36,-14.11,-18.37,-42.19,-28.43,12.36,-41.18,-19.10,-42.74,-49.67,-39.59,15.34
07/02/2021,-17.89,-7.19,-32.69,-15.70,-22.49,9.85,-57.86,-29.71,-59.14,-72.00,-51.57,19.00,-58.57,-32.14,-41.00,-71.14,-55.14,21.71,-24.51,-9.77,-14.23,-36.20,-27.84,9.94,-33.71,-16.86,-31.00,-45.00,-35.86,13.00,-28.89,-17.86,-51.29,-22.38,-22.44,13.43,-21.92,-8.76,-40.23,-20.67,-21.53,9.87,-40.29,-14.29,-35.86,-50.57,-36.57,14.00,0.00,0.00,0.00,0.00,0.00,0.00,-18.27,-11.96,-43.14,-39.79,-21.94,8.17,0.00,0.00,0.00,0.00,0.00,0.00,-25.39,-9.44,-20.66,-37.31,-24.51,10.32,-37.17,-15.80,-41.30,-46.09,-36.06,12.77
14/02/2021,-43.97,-25.83,-52.70,-38.26,-55.75,20.73,-58.57,-30.71,-58.86,-73.00,-54.57,20.43,-56.14,-31.86,-36.71,-70.43,-55.29,21.71,-21.49,-9.60,-7.03,-34.76,-30.08,10.49,-31.57,-17.00,-24.29,-43.71,-35.86,13.00,-29.11,-19.86,-49.14,-23.46,-26.17,15.00,-22.55,-12.87,-36.44,-26.84,-28.03,12.05,-39.00,-16.43,-33.14,-48.29,-37.57,14.00,0.00,0.00,0.00,0.00,0.00,0.00,-19.33,-13.37,-44.86,-40.21,-31.42,10.75,0.00,0.00,0.00,0.00,0.00,0.00,-24.64,-12.10,-15.87,-39.17,-31.14,12.25,-36.87,-18.54,-39.64,-46.99,-38.59,13.75
21/02/2021,-4.80,-5.75,-12.45,-5.18,-16.33,5.41,-53.14,-25.57,-45.00,-69.00,-49.00,16.71,-55.29,-30.57,-28.00,-68.86,-53.14,20.57,-19.66,-9.40,-0.03,-31.56,-25.90,9.09,-30.71,-17.00,-20.57,-42.00,-34.00,12.14,-19.11,-14.00,-31.00,-20.67,-21.78,11.29,-7.91,-5.73,-7.43,-14.01,-15.68,6.72,-36.14,-14.43,-19.14,-46.57,-35.86,12.86,0.00,0.00,0.00,0.00,0.00,0.00,-9.73,-11.46,-24.29,-35.61,-16.27,6.67,0.00,0.00,0.00,0.00,0.00,0.00,-20.29,-9.86,-5.47,-33.73,-23.37,9.24,-30.70,-13.96,-26.86,-42.63,-33.55,11.10
28/02/2021,-3.27,-4.47,-4.32,-2.34,-17.01,4.92,-52.43,-25.71,-47.57,-68.57,-49.29,16.14,-54.29,-28.14,-32.29,-68.00,-52.86,20.14,-16.90,-6.29,-1.59,-30.06,-25.67,8.48,-29.00,-15.14,-23.14,-41.00,-34.14,11.71,-19.22,-10.57,-22.29,-17.42,-20.56,10.29,-3.44,-1.53,9.18,-10.09,-15.95,5.87,-32.71,-9.57,-2.86,-44.71,-34.00,10.57,0.00,0.00,0.00,0.00,0.00,0.00,-3.27,-7.54,-25.14,-32.94,-16.00,5.90,0.00,0.00,0.00,0.00,0.00,0.00,-17.25,-7.32,-9.34,-31.19,-23.24,8.85,-28.37,-11.59,-27.87,-42.20,-33.49,10.83
07/03/2021,-1.18,-2.38,11.36,3.22,-20.94,4.95,-48.43,-21.57,-28.57,-66.71,-47.57,14.71,-54.71,-29.29,-36.57,-68.29,-53.57,20.86,-17.88,-7.47,-8.66,-31.68,-26.19,9.20,-29.71,-16.29,-29.86,-42.29,-34.29,12.14,-14.11,-8.43,14.00,-11.25,-21.50,9.57,-1.69,-0.72,37.30,-7.76,-16.07,5.53,-34.43,-3.57,-8.43,-45.29,-37.14,12.29,0.00,0.00,0.00,0.00,0.00,0.00,0.13,-7.42,-7.14,-26.56,-16.19,5.50,0.00,0.00,0.00,0.00,0.00,0.00,-12.47,-5.54,27.98,-27.19,-22.55,7.70,-25.13,-9.41,-2.76,-42.80,-32.92,9.96
14/03/2021,8.52,1.22,20.36,10.23,-24.69,4.32,-49.29,-23.71,-37.86,-67.14,-47.57,15.00,-53.86,-29.86,-37.14,-68.43,-52.86,20.57,-13.78,-6.53,-8.71,-29.39,-25.84,8.58,-25.86,-15.00,-23.14,-39.29,-33.71,11.00,-12.89,-10.71,-15.14,-24.89,-22.72,9.86,1.85,-1.84,0.54,-4.88,-16.22,5.77,-40.14,-20.86,-20.43,-47.86,-47.00,15.43,0.00,0.00,0.00,0.00,0.00,0.00,2.90,-8.38,-18.00,-27.35,-17.48,5.53,0.00,0.00,0.00,0.00,0.00,0.00,-10.32,-5.66,6.96,-26.60,-22.51,7.70,-24.18,-10.87,-18.96,-42.24,-33.31,10.40
21/03/2021,5.02,-0.54,15.57,4.65,-17.04,3.65,-47.00,-21.71,-22.00,-64.86,-46.43,13.86,-49.86,-27.29,-21.71,-66.14,-51.71,18.86,-10.40,-5.03,10.18,-24.94,-24.82,7.19,-24.71,-15.00,-17.14,-37.86,-33.43,10.00,-9.89,-8.57,12.29,-15.50,-21.70,8.71,5.16,-0.29,31.59,0.34,-15.78,4.68,-29.29,-11.14,-12.14,-36.43,-34.00,10.71,0.00,0.00,0.00,0.00,0.00,0.00,6.90,-5.08,-8.00,-25.88,-18.94,4.80,0.00,0.00,0.00,0.00,0.00,0.00,-6.20,-4.05,53.66,-23.56,-21.98,6.52,-19.92,-8.71,9.51,-39.31,-32.35,8.78
28/03/2021,7.26,4.89,14.08,3.31,-20.86,3.87,-45.29,-19.86,-16.43,-65.57,-47.57,14.43,-47.86,-26.29,-17.29,-66.29,-52.57,18.00,-6.41,0.78,19.22,-21.29,-26.85,6.60,-22.43,-10.86,-10.43,-36.86,-35.00,9.29,-14.00,-2.86,13.57,-22.89,-24.83,8.43,8.46,8.92,38.07,3.82,-22.16,4.99,-25.71,-6.71,29.43,-35.00,-36.43,8.57,0.00,0.00,0.00,0.00,0.00,0.00,7.41,0.13,-16.86,-20.78,-20.94,5.48,0.00,0.00,0.00,0.00,0.00,0.00,-6.23,0.79,16.99,-23.70,-27.56,7.74,-21.39,-8.17,-11.74,-42.14,-36.84,9.86
04/04/2021,2.36,-0.17,22.47,3.49,-18.84,3.21,-42.71,-17.71,-3.14,-63.14,-46.71,12.86,-49.29,-27.43,-23.71,-66.57,-52.86,18.71,-9.88,-1.93,19.23,-20.99,-28.20,6.38,-24.57,-13.43,-11.00,-36.29,-34.71,9.00,-13.78,-6.86,27.57,-29.38,-27.00,8.43,2.00,0.66,50.59,1.08,-19.01,4.16,-26.43,-6.86,28.43,-34.86,-34.71,8.29,0.00,0.00,0.00,0.00,0.00,0.00,3.33,-7.33,-2.00,-20.47,-20.74,4.37,0.00,0.00,0.00,0.00,0.00,0.00,-7.49,-4.25,74.62,-20.62,-27.97,5.76,-20.27,-6.71,18.06,-36.99,-34.27,8.20
11/04/2021,1.53,-0.82,9.23,1.37,-18.19,4.32,-46.14,-21.71,-25.57,-64.71,-47.57,13.29,-49.43,-27.43,-20.57,-66.00,-51.57,18.29,-9.28,-3.23,14.63,-21.56,-24.50,6.32,-23.57,-14.86,-15.43,-36.43,-33.00,9.57,-12.22,-6.43,21.00,-13.18,-21.33,8.00,4.94,2.03,56.71,0.52,-15.84,3.76,-29.14,-10.71,-9.00,-35.57,-34.71,10.71,0.00,0.00,0.00,0.00,0.00,0.00,6.30,-5.13,-3.14,-27.38,-16.98,4.13,0.00,0.00,0.00,0.00,0.00,0.00,-7.22,-4.39,25.40,-23.96,-22.57,6.66,-22.89,-10.74,-8.99,-39.00,-32.18,9.14
18/04/2021,1.09,0.31,16.76,2.98,-17.26,4.05,-45.14,-20.57,-24.14,-64.00,-46.29,13.57,-49.29,-27.57,-22.43,-65.43,-50.71,18.57,-9.70,-2.95,13.48,-22.47,-24.03,6.41,-23.14,-14.00,-15.43,-35.29,-32.71,9.29,-15.44,-6.71,18.00,-10.27,-22.33,8.29,2.59,1.68,48.44,-0.02,-15.69,4.48,-26.14,-8.57,1.86,-33.00,-34.14,10.00,0.00,0.00,0.00,0.00,0.00,0.00,3.97,-3.38,-6.71,-24.50,-16.82,4.70,0.00,0.00,0.00,0.00,0.00,0.00,-6.74,-2.93,55.25,-20.72,-21.96,6.11,-19.80,-8.37,14.53,-37.11,-31.16,8.25
25/04/2021,-0.36,0.01,4.31,1.81,-17.08,4.48,-43.43,-18.29,-19.86,-63.43,-45.43,12.43,-48.43,-26.71,-24.86,-65.71,-51.00,18.29,-9.46,-2.76,12.56,-22.28,-23.99,6.38,-22.00,-13.14,-14.29,-34.29,-32.29,8.86,-9.33,-4.57,42.86,-9.18,-20.68,7.14,7.77,5.04,82.22,3.93,-15.78,3.19,-23.86,-5.71,43.29,-31.71,-33.57,8.14,0.00,0.00,0.00,0.00,0.00,0.00,10.57,-0.79,4.14,-21.65,-16.73,3.60,0.00,0.00,0.00,0.00,0.00,0.00,-4.94,-0.95,51.91,-19.65,-21.79,5.67,-19.27,-7.01,11.39,-37.41,-31.23,7.96
02/05/2021,4.05,6.14,24.55,3.13,-16.59,2.76,-43.00,-17.14,-27.14,-62.57,-45.43,12.57,-46.43,-23.43,-17.71,-63.86,-50.14,17.00,-7.09,2.36,18.80,-21.24,-23.74,5.44,-20.00,-9.71,-12.86,-32.71,-32.00,8.00,-6.89,-0.71,36.14,-16.50,-22.11,6.86,8.81,9.65,73.05,3.37,-15.70,3.24,-24.14,-3.86,24.43,-30.57,-34.00,8.14,0.00,0.00,0.00,0.00,0.00,0.00,11.90,4.96,-15.29,-20.40,-17.08,3.42,0.00,0.00,0.00,0.00,0.00,0.00,-2.11,4.14,59.62,-18.67,-21.59,5.02,-16.80,-4.49,8.01,-36.51,-31.16,7.34
09/05/2021,0.55,4.28,14.48,2.96,-17.52,3.67,-42.14,-16.71,-18.71,-62.00,-45.57,11.71,-46.00,-24.86,-22.57,-63.57,-50.14,17.14,-7.72,1.35,18.48,-21.21,-24.22,5.49,-20.86,-12.14,-14.14,-32.00,-32.29,8.14,-9.00,-2.29,29.57,-18.78,-22.26,6.57,7.90,8.15,68.70,4.64,-16.46,2.94,-23.14,-4.00,18.43,-27.14,-34.29,8.00,0.00,0.00,0.00,0.00,0.00,0.00,9.80,3.22,-6.86,-17.88,-17.96,2.73,0.00,0.00,0.00,0.00,0.00,0.00,0.38,4.64,90.26,-15.11,-22.38,3.84,-17.23,-4.86,20.49,-34.03,-31.99,6.83
16/05/2021,-1.78,0.15,-3.75,0.22,-17.36,5.08,-40.14,-15.86,-11.86,-60.43,-44.29,11.29,-44.57,-23.14,-19.86,-61.71,-48.71,17.14,-7.62,0.23,20.65,-21.40,-22.81,5.65,-20.86,-12.29,-13.43,-32.71,-31.29,8.29,-4.78,-2.14,64.57,-7.09,-23.32,5.71,8.57,6.76,84.58,6.54,-16.08,3.20,-21.00,-4.43,31.71,-23.71,-32.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,11.83,3.83,2.29,-15.40,-16.96,2.16,0.00,0.00,0.00,0.00,0.00,0.00,3.59,7.29,114.07,-13.65,-22.07,3.10,-15.90,-4.24,33.81,-32.81,-30.73,6.39
23/05/2021,3.36,5.21,13.00,6.90,-20.00,3.99,-40.29,-18.71,-21.14,-60.43,-44.43,11.86,-43.43,-23.43,-17.71,-60.57,-48.00,15.86,-4.19,2.82,29.44,-20.00,-23.11,5.07,-19.43,-11.57,-9.29,-33.00,-31.43,7.57,-4.78,-1.86,42.43,-23.50,-28.50,6.00,10.58,10.01,77.56,8.35,-20.27,3.22,-18.43,-1.14,52.29,-23.14,-32.43,5.43,0.00,0.00,0.00,0.00,0.00,0.00,13.13,6.87,0.00,-5.07,-20.94,2.81,0.00,0.00,0.00,0.00,0.00,0.00,3.26,7.70,81.00,-14.02,-23.49,4.02,-17.16,-5.60,14.91,-34.61,-31.32,6.91
30/05/2021,1.61,5.73,22.53,7.23,-28.79,6.61,-37.71,-14.86,-7.14,-59.71,-46.14,10.71,-40.14,-22.43,-5.86,-59.57,-50.43,15.00,-1.45,5.54,37.47,-20.24,-28.27,5.90,-18.57,-10.43,-4.43,-33.71,-36.00,8.43,-3.67,0.43,84.29,-18.25,-31.50,5.86,11.59,11.06,121.21,8.03,-28.84,3.99,-18.00,-1.71,36.00,-25.00,-38.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,11.77,6.78,6.00,-7.06,-30.51,3.80,0.00,0.00,0.00,0.00,0.00,0.00,4.04,8.38,93.11,-15.28,-28.01,4.57,-16.70,-5.11,15.09,-36.49,-35.68,7.61
06/06/2021,2.43,5.38,25.54,8.42,-23.28,4.49,-37.29,-15.14,-16.86,-57.29,-42.00,11.14,-41.29,-22.00,-11.57,-58.86,-47.29,15.29,-2.71,3.95,32.72,-19.06,-23.92,5.02,-17.57,-9.71,-6.86,-31.71,-30.57,7.00,-4.00,0.14,74.29,-11.67,-25.42,5.14,11.83,10.03,107.85,9.92,-21.49,3.04,-16.43,1.29,54.57,-21.29,-32.86,5.43,0.00,0.00,0.00,0.00,0.00,0.00,14.43,7.61,-1.71,-3.00,-22.53,2.81,0.00,0.00,0.00,0.00,0.00,0.00,6.17,10.40,112.32,-12.05,-20.13,2.73,-14.13,-3.26,27.37,-31.56,-30.08,6.17
13/06/2021,3.80,7.67,27.77,12.00,-24.47,4.01,-32.43,-12.57,-2.71,-55.29,-42.71,9.43,-37.14,-20.14,-4.57,-57.00,-47.57,14.14,-2.83,4.59,34.21,-18.06,-26.28,4.81,-16.86,-9.29,-5.86,-31.43,-32.29,6.71,-1.56,1.71,95.00,-18.38,-25.74,4.14,12.89,11.18,120.45,14.15,-22.49,2.36,-16.14,1.14,47.43,-19.29,-33.71,5.00,0.00,0.00,0.00,0.00,0.00,0.00,14.80,11.35,7.00,-0.86,-22.86,2.29,0.00,0.00,0.00,0.00,0.00,0.00,7.31,12.81,115.54,-9.77,-21.11,2.82,-12.49,-2.53,33.21,-30.30,-30.74,5.57
20/06/2021,1.18,5.03,26.12,11.36,-24.89,4.40,-35.00,-15.00,-5.57,-55.86,-42.43,9.57,-37.00,-22.86,-8.43,-56.71,-47.57,14.29,-2.84,1.95,34.99,-18.31,-26.32,4.55,-18.14,-11.86,-4.71,-31.86,-32.71,6.57,-4.33,-4.14,50.00,-21.75,-27.58,5.86,9.49,7.09,85.38,11.18,-22.25,3.33,-17.14,-2.00,45.29,-18.57,-33.29,5.57,0.00,0.00,0.00,0.00,0.00,0.00,15.03,12.43,3.43,3.93,-23.45,2.81,0.00,0.00,0.00,0.00,0.00,0.00,9.17,14.43,118.96,-8.58,-22.49,2.59,-13.06,-4.71,33.13,-30.01,-31.24,5.26
27/06/2021,1.69,6.90,15.78,12.32,-25.96,4.46,-32.86,-12.43,-6.86,-54.14,-42.86,8.86,-38.29,-22.71,-13.43,-57.29,-47.71,13.43,-0.47,4.88,33.44,-18.07,-26.92,4.03,-17.43,-10.29,-5.86,-32.14,-33.14,6.00,-2.11,0.43,75.57,-27.71,-28.42,4.14,11.83,12.61,93.71,12.77,-23.80,2.51,-14.86,0.71,45.57,-17.29,-33.86,4.71,0.00,0.00,0.00,0.00,0.00,0.00,15.53,17.48,4.00,9.53,-25.84,2.55,0.00,0.00,0.00,0.00,0.00,0.00,9.68,16.85,100.60,-7.57,-28.03,3.38,-14.99,-5.38,13.40,-32.36,-34.09,5.93
04/07/2021,-2.24,4.04,15.87,8.77,-31.24,6.96,-33.71,-11.14,13.14,-51.71,-46.57,9.71,-35.00,-20.86,0.57,-55.43,-50.71,13.29,-2.20,5.05,41.16,-19.96,-31.64,5.75,-19.29,-10.29,-2.29,-33.86,-38.29,7.86,-6.33,-1.86,89.57,-10.33,-33.28,5.57,8.64,9.39,109.29,10.60,-30.31,4.38,-19.71,-0.14,55.29,-18.43,-38.86,5.71,0.00,0.00,0.00,0.00,0.00,0.00,11.07,14.78,9.57,3.75,-32.67,4.10,0.00,0.00,0.00,0.00,0.00,0.00,8.39,15.17,132.15,-6.26,-33.32,4.20,-17.34,-5.65,33.41,-32.27,-38.85,6.70
11/07/2021,1.11,5.58,20.89,12.04,-24.75,4.73,-33.14,-12.14,-2.29,-53.57,-42.43,9.57,-37.00,-22.29,-10.29,-55.57,-46.57,14.43,-1.43,3.63,33.75,-19.23,-25.78,4.83,-17.00,-10.43,-4.43,-31.71,-31.86,6.86,-3.11,-2.14,62.86,-25.86,-26.68,5.14,10.54,8.76,80.94,13.21,-22.12,3.52,-13.14,0.86,59.29,-13.71,-32.57,5.00,0.00,0.00,0.00,0.00,0.00,0.00,15.87,13.21,5.29,7.20,-23.24,3.47,0.00,0.00,0.00,0.00,0.00,0.00,9.07,13.77,102.73,-6.64,-25.54,3.53,-13.92,-4.47,24.54,-30.26,-32.30,5.88
